CWE197_Numeric_Truncation_Error__int_rand_to_char_12_good.c,84,10,1804,0
CWE134_Uncontrolled_Format_String__wchar_t_environment_fprintf_09_good.c,116,19,68,0
CWE469_Use_of_Pointer_Subtraction_to_Determine_Size__wchar_t_13_good.c,108,6,23,0
CWE617_Reachable_Assertion__rand_03_good.c,67,10,130,0
CWE469_Use_of_Pointer_Subtraction_to_Determine_Size__wchar_t_05_good.c,106,6,23,0
CWE194_Unexpected_Sign_Extension__fscanf_strncpy_05_good.c,126,23,279,0
CWE194_Unexpected_Sign_Extension__fgets_malloc_06_good.c,156,83,119,0
CWE194_Unexpected_Sign_Extension__negative_malloc_09_good.c,121,3,106,0
CWE843_Type_Confusion__short_31_good.c,84,7,35,0
CWE457_Use_of_Uninitialized_Variable__char_pointer_12_good.c,83,3,2,0
CWE366_Race_Condition_Within_Thread__int_byref_02_good.c,248,229,1,0
CWE253_Incorrect_Check_of_Function_Return_Value__char_w32CreateMutex_05_good.c,80,3,1804,0
CWE253_Incorrect_Check_of_Function_Return_Value__char_putc_06_good.c,62,3,273,0
CWE90_LDAP_Injection__w32_char_file_34_good.c,309,161,0,0
CWE252_Unchecked_Return_Value__char_fgets_07_good.c,76,5,67,0
CWE252_Unchecked_Return_Value__char_fprintf_04_good.c,53,5,197,0
CWE194_Unexpected_Sign_Extension__negative_memcpy_18_good.c,120,6,136,0
CWE134_Uncontrolled_Format_String__wchar_t_file_vfprintf_08_good.c,213,17,43,0
CWE327_Use_Broken_Crypto__w32_RC5_15_good.c,402,3,1804,0
CWE114_Process_Control__w32_char_file_03_good.c,167,166,25,0
CWE195_Signed_to_Unsigned_Conversion_Error__fscanf_memcpy_07_good.c,129,23,260,0
CWE194_Unexpected_Sign_Extension__fscanf_memmove_09_good.c,126,23,279,0
CWE390_Error_Without_Action__sqrt_05_good.c,80,2,199,0
CWE665_Improper_Initialization__wchar_t_cat_32_good.c,134,6,2,0
CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_fixed_08_good.c,157,13,18,0
CWE366_Race_Condition_Within_Thread__int_byref_12_good.c,375,231,9,0
CWE620_Unverified_Password_Change__w32_10_good.c,154,71,14,0
CWE114_Process_Control__w32_wchar_t_environment_31_good.c,139,90,0,0
CWE480_Use_of_Incorrect_Operator__basic_14_good.c,110,111,21,0
CWE416_Use_After_Free__return_freed_ptr_06_good.c,289,473,11,0
CWE590_Free_Memory_Not_on_Heap__free_int64_t_alloca_18_good.c,116,4,306,0
CWE194_Unexpected_Sign_Extension__negative_memcpy_11_good.c,123,6,136,0
CWE416_Use_After_Free__malloc_free_int_04_good.c,128,14,171,0
CWE416_Use_After_Free__malloc_free_wchar_t_16_good.c,124,9,11,0
CWE197_Numeric_Truncation_Error__short_fgets_01_good.c,99,75,89,0
CWE127_Buffer_Underread__CWE839_fscanf_14_good.c,103,6,357,0
CWE367_TOC_TOU__stat_03_good.c,192,30,26,0
